MUN,ZONA,SECAO,ESTADO,MUNICIPIO,LOCAL,URNA,SERIEFC,DHCARGA,CODCARGA,DHABERTURA,DHENCERRAMENTO,ELAPTOS,ELCOMPARECIMENTO,LULA,BOLSONARO
5576,3,31,PA,SOURE,1090,1808942,ED062487,20220920T103400,809113124214211669984834,20221002T080001,20221002T192310,425,325,273,30
5576,3,48,PA,SOURE,1090,1809158,ED062487,20220920T211300,253658410559592951360854,20221002T080002,20221002T190235,438,322,250,54
5576,3,70,PA,SOURE,1317,1808419,ED062487,20220920T145100,364769859370183666809719,20221002T080001,20221002T181730,362,310,255,33
5576,3,85,PA,SOURE,1090,1805533,ED062487,20220920T153300,839416948817728353993125,20221002T080001,20221002T190208,417,338,261,56
5576,3,90,PA,SOURE,1317,1786062,ED062487,20220920T154000,859618486919623998470058,20221002T080001,20221002T185027,367,302,262,27
5576,3,94,PA,SOURE,1090,1788583,ED062487,20220920T155300,152648228349229242113496,20221002T080001,20221002T190150,409,319,250,46
56111,20,138,ES,ARACRUZ,1449,1310167,97E50D4C,20220921T161600,124826308970242962996050,20221002T084752,20221002T170949,385,332,282,26
56111,20,143,ES,ARACRUZ,1368,1259857,6AF2A1D9,20220921T150900,357149056839483816200236,20221002T092215,20221002T173721,396,350,282,49
56111,20,177,ES,ARACRUZ,1449,1279162,97E50D4C,20220921T162100,488462832006348817111728,20221002T080001,20221002T170200,382,333,259,46
5614,40,292,PA,TUCURUÍ,1295,1304382,CE5AC481,20221001T154300,457973453881387524943960,20221002T082237,20221003T012833,358,316,305,9
5630,8,188,PA,VIGIA,1457,2025562,F30AE460,20220922T141300,103098631432884282185426,20221002T080001,20221002T194930,369,302,265,27
5657,14,103,PA,VISEU,1643,1808028,0FB50C7B,20220922T134300,131864554440073756825632,20221002T080001,20221002T193036,459,372,319,37
5657,14,132,PA,VISEU,1759,1779695,0FB50C7B,20220922T161200,808531328207738419959891,20221002T080001,20221002T190412,403,316,272,25
5657,14,34,PA,VISEU,1201,1032856,7D73E9E7,20220922T143300,131864783895091078270756,20221002T080001,20221002T204426,355,285,264,15
5657,14,64,PA,VISEU,1406,1805757,0FB50C7B,20220922T091400,828733685909150210306444,20221002T080001,20221002T192208,462,329,252,59
5657,14,65,PA,VISEU,1406,1807279,0FB50C7B,20220922T092200,950046929522235257057754,20221002T081136,20221002T185003,455,343,260,63
5819,87,41,PA,CONCÓRDIA DO PARÁ,1163,2153928,3F68C276,20220921T082000,746707133825685996981613,20221002T080001,20221002T203234,419,350,312,26
5878,81,90,PA,GARRAFÃO DO NORTE,1244,2155356,B5D89013,20220923T092700,085875716372802710233158,20221002T080001,20221002T182947,381,304,257,25
58890,111,219,RJ,RIO DAS FLORES,1058,1773206,F5D4FBCB,20220919T111500,634590879351747986880344,20221002T080001,20221002T203143,544,404,270,105
59170,51,107,RJ,TRAJANO DE MORAES,1112,1659159,4182D27F,20220921T091100,496995357923523313865553,20221002T080001,20221002T205211,512,419,273,104
6041,10,190,AP,ITAUBAL,1074,1305767,2D19C295,20220922T122900,172424897028245399391807,20221002T080001,20221002T195245,384,330,258,39
6050,2,473,AP,MACAPÁ,2089,1791915,32428A0C,20220920T104000,606982784511826243403248,20221002T080001,20221002T190023,410,331,265,42
6084,11,26,AP,PEDRA BRANCA DO AMAPARI,1058,1623828,75EF49C4,20220929T105500,391757198991866242962269,20221002T080827,20221002T212734,453,384,376,2
6092,4,20,AP,OIAPOQUE,1040,1789922,9B53D07E,20220929T152900,229366365208256275350803,20221002T080001,20221002T172047,321,279,252,13
6092,4,21,AP,OIAPOQUE,1104,1786735,9B53D07E,20220929T165200,037447283089958043845497,20221002T080001,20221002T193025,428,375,359,3
6092,4,46,AP,OIAPOQUE,1163,1780274,6AD541A8,20220929T121400,784922725105041224532672,20221002T080001,20221002T184410,376,339,323,10
6092,4,48,AP,OIAPOQUE,1090,1750701,9B53D07E,20220929T164500,522396682338566194307537,20221002T080001,20221002T214808,488,401,371,7
6092,4,6,AP,OIAPOQUE,1040,1789523,9B53D07E,20220929T152200,138457792499670348171584,20221002T080001,20221002T180104,332,285,257,13
60011,16,189,RJ,RIO DE JANEIRO,1201,2208160,B8956833,20220922T132200,382411021519072700447777,20221002T080001,20221002T170806,422,344,255,87
60011,161,190,RJ,RIO DE JANEIRO,1163,2226569,B76E6577,20220919T163500,988460708807825847400130,20221002T080001,20221002T185516,565,426,262,117
60011,169,215,RJ,RIO DE JANEIRO,1309,2177779,C0C03C96,20220923T124500,342084140614402110852273,20221002T080001,20221002T180749,479,344,250,58
60011,170,214,RJ,RIO DE JANEIRO,1120,2190508,CEC2B8D5,20220919T140000,968254652703965581407954,20221002T080001,20221002T173701,496,412,258,109
60011,179,294,RJ,RIO DE JANEIRO,1449,2180038,61E1CC3C,20220921T090100,746031999291683384976206,20221002T080001,20221002T185529,495,380,254,82
60011,179,296,RJ,RIO DE JANEIRO,1449,2180242,61E1CC3C,20220921T090700,958152428412313282597908,20221002T080001,20221002T181627,485,370,250,101
60011,211,215,RJ,RIO DE JANEIRO,1341,2206915,2CD8BD4B,20220921T090100,119747911653050195157091,20221002T080541,20221002T184903,499,394,256,96
60011,211,217,RJ,RIO DE JANEIRO,1341,2205855,2CD8BD4B,20220921T092600,170353195059642594537846,20221002T080001,20221002T183225,491,393,257,105
60011,4,215,RJ,RIO DE JANEIRO,1244,2206692,7DDF4885,20220919T180600,220866026797089362173321,20221002T080001,20221002T171219,458,370,255,96
60011,4,261,RJ,RIO DE JANEIRO,1490,2193512,004F91D9,20220919T161400,725816438777311364032765,20221002T080001,20221002T172055,446,382,257,78
6130,7,3,AP,LARANJAL DO JARI,1023,1654536,70984A1C,20220929T092200,302407639483213142209873,20221002T080001,20221002T181024,398,325,271,38
62197,23,436,SP,BAURU,2003,1812485,062A8C37,20220922T163500,803327033510126953397751,20221002T080001,20221002T170632,312,302,300,58
62910,275,634,SP,CAMPINAS,1600,1607390,77EE6EE0,20220925T133100,531175728751511845225841,20221002T080001,20221002T171709,399,366,281,44
62910,275,635,SP,CAMPINAS,1880,1635593,77EE6EE0,20220925T150100,763498066674697154905634,20221002T080001,20221002T170411,402,375,251,75
62910,275,637,SP,CAMPINAS,1902,1607632,EC5D820A,20220926T182400,995721510615738310482703,20221002T080001,20221002T170426,416,383,285,62
62910,275,641,SP,CAMPINAS,1880,1629735,77EE6EE0,20220925T150900,561478493754050430923454,20221002T080001,20221002T170002,280,264,303,41
7005,12,150,MA,ÁGUA DOCE DO MARANHÃO,1180,1188738,81A90E83,20220922T165400,980627422877415132742460,20221002T080001,20221002T195655,426,307,272,19
7013,28,144,MA,AFONSO CUNHA,1155,1294827,B22E8186,20220921T095300,131415941241661819613136,20221002T080001,20221002T184851,333,283,267,5
7013,28,145,MA,AFONSO CUNHA,1139,1326408,B22E8186,20220921T100000,878889799315823892974964,20221002T080001,20221002T232352,443,317,287,19
7013,28,146,MA,AFONSO CUNHA,1147,1239047,B22E8186,20220921T100500,929394953620223101709723,20221002T080001,20221002T194907,319,276,257,5
7048,70,450,MA,ALTO ALEGRE DO PINDARÉ,1333,1369726,3BA3BAC2,20220928T140800,088757791062669051990780,20221002T080001,20221002T173655,399,340,265,57
70793,121,442,SP,SÃO CARLOS,1104,2144098,7028A46F,20220923T123800,308264160628489129933285,20221002T080001,20221002T170344,264,251,315,21
7110,99,136,MA,AMARANTE DO MARANHÃO,1376,1812254,4B7BF44A,20220928T131600,200182161930623004966601,20221002T080001,20221002T191812,451,315,265,37
7137,109,12,MA,ANAJATUBA,1031,1042243,3EB8A461,20220922T111200,794587083596171947585798,20221002T080300,20221002T210028,423,310,256,39
7137,109,16,MA,ANAJATUBA,1031,1300893,3EB8A461,20220922T112900,127820852429085735345597,20221002T080427,20221002T205952,425,325,268,32
7137,109,21,MA,ANAJATUBA,1040,1044849,3EB8A461,20220922T114800,107618358027173522407384,20221002T080001,20221002T212503,447,350,273,52
7137,109,45,MA,ANAJATUBA,1112,1301147,0E7764E5,20220922T103800,420850259575297002244255,20221002T080001,20221002T203642,387,333,276,30
7137,109,50,MA,ANAJATUBA,1147,1790251,0E7764E5,20220922T111400,471355828280997837604939,20221002T080141,20221002T192521,431,318,273,25
7137,109,60,MA,ANAJATUBA,1201,1752916,0E7764E5,20220922T123300,774385193610511890771592,20221002T080001,20221002T193723,429,330,273,36
7137,109,65,MA,ANAJATUBA,1252,1236678,47849E4C,20220922T121900,481456454986462057051625,20221002T080314,20221002T204305,380,312,286,17
7137,109,71,MA,ANAJATUBA,1295,1759640,47849E4C,20220922T125100,612769214199395703526478,20221002T080001,20221002T204243,423,326,289,21
7153,24,115,MA,ANAPURUS,1139,1764116,0E69BD54,20220926T174800,783036491026874094567707,20221002T080001,20221002T195035,391,321,270,17
7153,24,125,MA,ANAPURUS,1147,1811811,0E69BD54,20220926T180300,581016361906072469251923,20221002T080001,20221002T191141,380,297,265,14
7153,24,148,MA,ANAPURUS,1163,1795191,0E69BD54,20220926T183200,368894615384050581376642,20221002T080001,20221002T223543,403,332,305,12
7153,24,56,MA,ANAPURUS,1104,1765489,0E69BD54,20220926T163900,389096390486346034067918,20221002T080001,20221002T221338,445,349,322,8
7161,73,31,MA,BELÁGUA,1023,1238314,B3F40C20,20220927T155900,358017353138475150773744,20221002T085323,20221002T200015,337,287,260,14
7161,73,46,MA,BELÁGUA,1031,1256131,B3F40C20,20220927T093800,903572847193143378810020,20221002T080001,20221002T234823,398,332,311,5
7161,73,48,MA,BELÁGUA,1040,1237359,B3F40C20,20220927T094800,469128622249792496594018,20221002T085410,20221002T212353,373,320,287,5
7161,73,57,MA,BELÁGUA,1074,1295508,B3F40C20,20220927T095600,459027571948736290373650,20221002T080001,20221002T181212,328,288,261,18
7161,73,73,MA,BELÁGUA,1090,1293291,B3F40C20,20220927T105800,428724241345923062522448,20221002T080001,20221002T184643,361,324,261,47
7161,73,93,MA,BELÁGUA,1023,1813368,B3F40C20,20220927T111300,903572865293808135749309,20221002T080001,20221002T175313,333,291,255,29
7161,73,94,MA,BELÁGUA,1040,1806423,B3F40C20,20220927T112100,317613382734169840639176,20221002T080001,20221002T190118,371,296,279,10
71072,2,542,SP,SÃO PAULO,1023,2010641,46088C0B,20220922T110200,068728013047357770066945,20221002T080001,20221002T170512,396,381,262,65
71072,2,543,SP,SÃO PAULO,1236,1078148,3B84811E,20220924T134100,230445290471216735506018,20221002T080256,20221002T172213,397,364,298,40
71072,251,324,SP,SÃO PAULO,1082,1830679,55041908,20220923T121900,482912334636558206397100,20221002T080001,20221002T170028,400,361,264,52
71072,260,344,SP,SÃO PAULO,2119,1619979,ECBE67E1,20220926T120700,482908471207595656574001,20221002T080001,20221002T174736,395,329,254,93
71072,372,466,SP,SÃO PAULO,2020,2063509,CAEA040D,20220921T133900,240522685199425480610112,20221002T080001,20221002T175900,487,376,251,85
71072,372,595,SP,SÃO PAULO,2224,2060143,2F9D86E5,20220921T131200,048502676680554662070830,20221002T080001,20221002T182958,490,383,266,71
71072,372,620,SP,SÃO PAULO,2020,2065895,CAEA040D,20220921T134300,109108783985951569848217,20221002T080001,20221002T180817,488,371,259,63
71072,372,626,SP,SÃO PAULO,2224,2065747,2F9D86E5,20220921T131900,513249853627513796142272,20221002T080001,20221002T180255,488,378,275,55
71072,408,450,SP,SÃO PAULO,1449,2085893,FB9FF9C9,20220925T163400,068730773909583537870947,20221002T080001,20221002T170155,500,419,278,92
7170,12,119,MA,ARAIOSES,1805,1651986,73C5F978,20220922T121500,974426121787670537261381,20221002T080001,20221002T210652,419,327,274,24
7170,12,122,MA,ARAIOSES,1449,1663977,73C5F978,20220922T122500,297658747619084737077751,20221002T080001,20221002T202816,456,337,287,29
7170,12,126,MA,ARAIOSES,1643,1664117,73C5F978,20220922T125200,428971317632270971598769,20221002T080001,20221002T205039,437,311,265,18
7170,12,128,MA,ARAIOSES,1651,1662748,73C5F978,20220922T131000,964325079686424930521556,20221002T080001,20221002T201813,445,350,311,17
7170,12,131,MA,ARAIOSES,1376,1813013,73C5F978,20220922T132000,641193050554199027234742,20221002T080001,20221002T191941,435,329,260,52
7170,12,141,MA,ARAIOSES,1716,1663368,58EFA624,20220922T125300,065335540986985017452282,20221002T080001,20221002T202419,429,321,259,29
7188,77,339,MA,BELA VISTA DO MARANHÃO,1082,2097260,415A26F2,20220928T114600,437369900384903971926593,20221002T080001,20221002T182022,385,298,259,29
7196,27,26,MA,ARARI,1139,1814461,C0507B86,20220922T110000,769967569125913151741826,20221002T080001,20221002T192359,448,330,292,19
7196,27,45,MA,ARARI,1228,1649527,73BBC634,20220922T182100,911482918712081011364076,20221002T080041,20221002T194014,414,306,257,30
7196,27,46,MA,ARARI,1236,1791888,73BBC634,20220922T095100,608351544281089320895130,20221002T080001,20221002T202010,445,313,286,13
7196,27,57,MA,ARARI,1309,1814819,73BBC634,20220922T104600,204311328041025797267210,20221002T080001,20221002T190012,412,299,269,12
7196,27,61,MA,ARARI,1260,1369506,73BBC634,20220922T111100,598250122580902197439229,20221002T080001,20221002T204015,405,310,271,24
7218,31,228,MA,AXIXÁ,1090,1326513,A39134F1,20220927T114600,733305935213117114962741,20221002T080001,20221002T194307,357,318,257,44
7234,13,100,MA,BACABAL,1635,2091943,0254A06E,20220921T091700,438983520322889717383291,20221002T080001,20221002T200155,446,343,275,44
7234,13,243,MA,BACABAL,1457,2094285,0254A06E,20220921T091400,519791305130754034744016,20221002T080542,20221002T183543,408,323,256,55
7234,13,312,MA,BACABAL,1880,2094539,94C0D9B5,20220921T155600,570397135922940992963056,20221002T080001,20221002T192727,414,324,261,33
7250,107,16,MA,BACURI,1074,1054888,3C010118,20220928T181300,619347347703371222514003,20221002T080001,20221002T193032,441,333,276,44
7250,107,17,MA,BACURI,1074,1181705,3C010118,20220928T182100,296115133671001169859356,20221002T080001,20221002T210908,444,331,263,43
7250,107,29,MA,BACURI,1163,1813314,3F1C79DF,20220928T172400,457731581656263416340330,20221002T080001,20221002T201526,446,332,290,25
7285,66,120,MA,BOM LUGAR,1147,2098228,0C37DB39,20220923T091900,617169845875381130821127,20221002T080001,20221002T184220,426,346,266,69
7285,66,159,MA,BOM LUGAR,1112,2095563,0C37DB39,20220923T090200,627270055276814120391579,20221002T080001,20221002T183850,454,365,273,75
7285,66,309,MA,BOM LUGAR,1066,2100532,0C37DB39,20220923T083500,576765836871138476672835,20221002T080001,20221002T175527,381,325,262,46
7285,66,42,MA,BOM LUGAR,1147,2126489,0C37DB39,20220923T091600,910199418905473755726354,20221002T080001,20221002T192620,454,389,289,90
7285,66,51,MA,BOM LUGAR,1120,2100600,0C37DB39,20220923T090600,859593315299329219467018,20221002T080001,20221002T184705,439,345,280,42
7285,66,75,MA,BOM LUGAR,1180,2126269,BF4258C5,20220923T081800,708078743254292623634048,20221002T080001,20221002T183829,397,332,299,27
7293,21,19,MA,BARÃO DE GRAJAÚ,1139,1765331,A30614D0,20220922T164800,071032133990698837982391,20221002T080001,20221002T181544,436,305,252,20
7293,21,28,MA,BARÃO DE GRAJAÚ,1040,1609497,A89F2E8E,20220922T144200,060931082846043264619103,20221002T080001,20221002T180738,458,351,279,38
7293,21,29,MA,BARÃO DE GRAJAÚ,1210,1764265,A89F2E8E,20220922T144900,677092805207147257310793,20221002T080001,20221002T200829,407,294,269,7
7293,21,39,MA,BARÃO DE GRAJAÚ,1228,1791575,A89F2E8E,20220922T153000,636688838603491303675319,20221002T080001,20221002T184258,406,314,278,22
7293,21,9,MA,BARÃO DE GRAJAÚ,1040,1618874,A30614D0,20220922T152400,323557313515375632858473,20221002T080001,20221002T191313,426,323,256,35
7315,23,329,MA,BARRA DO CORDA,2267,1813530,ERROR,20220922T193400,276774679824853428346053,20221002T080001,20221002T182628,306,281,270,2
7323,100,72,MA,BOA VISTA DO GURUPI,1058,1812251,449DD9F3,20220928T150400,498258202107900823481308,20221002T081358,20221002T192641,424,313,259,38
7331,56,28,MA,BARREIRINHAS,1147,1814186,9296F117,20220921T114900,406641420102452629711718,20221002T080001,20221002T202430,440,345,275,50
7331,56,30,MA,BARREIRINHAS,1147,1814232,9296F117,20220921T115900,305631510792444828837062,20221002T080001,20221002T203406,436,357,275,58
7331,56,31,MA,BARREIRINHAS,1155,1792494,9296F117,20220921T120400,154116475377601041644230,20221002T080001,20221002T194920,426,343,301,28
7331,56,33,MA,BARREIRINHAS,1163,1813541,9296F117,20220921T121400,952196498657498655355244,20221002T080001,20221002T185258,308,286,250,19
7331,56,38,MA,BARREIRINHAS,1201,1813905,D62615E1,20220921T093800,497550586033194759245855,20221002T080001,20221002T184618,319,280,252,18
7331,56,69,MA,BARREIRINHAS,1260,1293799,F8E03C79,20220921T143900,992500407703285467644093,20221002T080001,20221002T201343,334,287,256,17
7331,56,77,MA,BARREIRINHAS,1430,1254679,F8E03C79,20220921T153500,204621463424329381313264,20221002T080001,20221002T195848,438,314,260,24
7331,56,80,MA,BARREIRINHAS,1422,1262743,F8E03C79,20220921T155800,709671269774219077481066,20221002T080001,20221002T231702,425,322,254,30
7331,56,82,MA,BARREIRINHAS,1457,1054617,9D6209A9,20220921T230900,285429284462263677269082,20221002T104016,20221002T235012,404,363,308,40
7331,56,83,MA,BARREIRINHAS,1465,1320506,F8E03C79,20220921T162400,315732207235388946618786,20221002T080001,20221002T190123,328,291,270,11
7331,56,96,MA,BARREIRINHAS,1503,1224709,64372405,20220921T150700,901691190181891761182378,20221002T080001,20221002T192524,316,283,262,15
7331,56,99,MA,BARREIRINHAS,1651,1294455,64372405,20220921T153000,012702638792782963261511,20221002T080001,20221002T195952,372,324,289,25
73385,13,78,TO,LAGOA DA CONFUSÃO,1066,1784566,BEF99234,20220922T173300,379577747452664020642636,20221002T080001,20221002T190320,381,343,337,3
7340,95,40,MA,BURITICUPU,1090,1620275,9FCF9496,20220927T103700,810999099026069247152831,20221002T080001,20221002T205213,446,370,284,69
8451,17,100,,,1023,1266282,44DF41E8,20220928T163500,521636521557389041441237,20221002T095009,20221002T225721,421,319,261,46
7358,17,96,MA,BENEDITO LEITE,1015,1183005,598F5558,20220926T091200,627346913826179268723764,20221002T080001,20221003T010328,446,334,275,32
7358,17,98,MA,BENEDITO LEITE,1015,1306789,598F5558,20220926T091900,637447146527675155256398,20221002T080001,20221002T211530,446,342,251,71
7374,111,144,MA,BEQUIMÃO,1155,1814744,A77556CE,20220928T161300,545181359576087777602771,20221002T080001,20221002T185409,435,314,253,40
7390,24,109,MA,BREJO,1180,1296192,8213E4AB,20220926T141100,402398484049409826574169,20221002T080001,20221002T181151,390,296,253,24
7390,24,118,MA,BREJO,1414,1324117,8213E4AB,20220926T143800,978055016606641638878020,20221002T080001,20221002T205141,379,300,275,17
7390,24,123,MA,BREJO,1198,1295366,8213E4AB,20220926T145600,008358560809718870972236,20221002T080001,20221002T200428,373,284,272,4
8990,24,41,,,1180,1790324,43B923AF,20220927T145100,841842842015290370062153,20221002T085422,20221002T223024,388,304,274,19
7390,24,43,MA,BREJO,1201,1189008,1BFC9DC4,20220926T094100,230681848010987248931493,20221002T080001,20221002T211452,448,324,304,9
7390,24,74,MA,BREJO,1198,1177431,1BFC9DC4,20220926T103900,826540750869124491358462,20221002T080001,20221002T200822,372,284,260,9
7390,24,82,MA,BREJO,1180,1265250,1BFC9DC4,20220926T112300,422500204529323433080704,20221002T080001,20221002T192843,391,306,275,19
7412,25,31,MA,BURITI,1503,1238961,6CB83817,20220928T140600,618130932757051586381655,20221002T080001,20221002T194223,355,293,272,8
7412,25,35,MA,BURITI,1198,1790857,6CB83817,20220928T143400,092978854005668936572143,20221002T080001,20221002T183723,421,281,264,11
